instance,reached_goal,optimal_plan,optimal_length,actual_plan,actual_length,total_nodes_expanded,total_edges_expanded
"instance-482","True","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(e:default,c:default)', 'put-down(e:default)', 'pick-up(d:default)', 'stack(d:default,e:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","10","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(e:default,c:default)', 'put-down(e:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(d:default)', 'stack(d:default,e:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","10","42","58"
"3_instance-24","False","['pick-up(b:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","4","[]","0","12","17"
"instance-40","False","['unstack(c:default,d:default)', 'put-down(c:default)', 'unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(d:default)', 'stack(d:default,b:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(a:default)', 'stack(a:default,c:default)']","12","[]","0","36","56"
"instance-211","True","['unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(c:default,b:default)', 'stack(c:default,a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","8","['unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(c:default,b:default)', 'stack(c:default,a:default)', 'unstack(b:default,d:default)', 'stack(b:default,c:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","8","20","33"
"instance-78","True","['unstack(c:default,d:default)', 'stack(c:default,a:default)', 'unstack(d:default,b:default)', 'stack(d:default,c:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","6","['unstack(c:default,d:default)', 'stack(c:default,a:default)', 'unstack(d:default,b:default)', 'stack(d:default,c:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","6","12","18"
"instance-47","False","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,d:default)', 'stack(a:default,b:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'unstack(a:default,b:default)', 'stack(a:default,d:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","10","[]","0","4","5"
"instance-478","False","['unstack(c:default,d:default)', 'put-down(c:default)', 'unstack(d:default,e:default)', 'put-down(d:default)', 'unstack(e:default,a:default)', 'stack(e:default,c:default)', 'unstack(a:default,b:default)', 'stack(a:default,d:default)', 'unstack(e:default,c:default)', 'stack(e:default,a:default)', 'pick-up(b:default)', 'stack(b:default,e:default)']","12","[]","0","33","52"
"3_instance-82","True","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","8","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","8","13","21"
"instance-424","False","['unstack(d:default,c:default)', 'stack(d:default,a:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(d:default,a:default)', 'stack(d:default,b:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(a:default)', 'stack(a:default,c:default)']","10","[]","0","25","38"
"instance-286","False","['unstack(d:default,c:default)', 'stack(d:default,b:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(a:default)', 'stack(a:default,c:default)']","6","[]","0","18","29"
"3_instance-85","True","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,b:default)', 'stack(a:default,c:default)']","4","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,b:default)', 'stack(a:default,c:default)']","4","6","7"
"instance-281","False","['unstack(b:default,c:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,b:default)', 'unstack(c:default,a:default)', 'put-down(c:default)', 'pick-up(a:default)', 'stack(a:default,d:default)']","8","[]","0","24","36"
"instance-275","False","['unstack(b:default,d:default)', 'stack(b:default,a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'unstack(b:default,a:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","8","[]","0","23","37"
"instance-288","False","['unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(b:default)', 'stack(b:default,a:default)', 'pick-up(d:default)', 'stack(d:default,b:default)', 'pick-up(c:default)', 'stack(c:default,d:default)']","8","[]","0","17","27"
"instance-15","True","['unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(a:default)', 'stack(a:default,c:default)', 'unstack(b:default,d:default)', 'stack(b:default,a:default)']","6","['unstack(c:default,b:default)', 'stack(c:default,a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'unstack(c:default,a:default)', 'put-down(c:default)', 'pick-up(a:default)', 'stack(a:default,c:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","10","22","32"
"instance-415","False","['unstack(c:default,a:default)', 'stack(c:default,d:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'unstack(c:default,d:default)', 'stack(c:default,a:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","8","[]","0","5","7"
"instance-446","True","['unstack(a:default,e:default)', 'put-down(a:default)', 'unstack(e:default,c:default)', 'put-down(e:default)', 'unstack(c:default,b:default)', 'stack(c:default,a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,e:default)', 'unstack(c:default,a:default)', 'stack(c:default,d:default)']","12","['unstack(a:default,e:default)', 'put-down(a:default)', 'unstack(e:default,c:default)', 'put-down(e:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,e:default)', 'pick-up(c:default)', 'stack(c:default,d:default)']","12","22","32"
"instance-79","False","['pick-up(b:default)', 'stack(b:default,d:default)']","2","[]","0","26","42"
"instance-479","False","['unstack(d:default,c:default)', 'put-down(d:default)', 'unstack(a:default,e:default)', 'stack(a:default,d:default)', 'pick-up(e:default)', 'stack(e:default,c:default)']","6","[]","0","43","63"
"instance-441","False","['unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'unstack(a:default,d:default)', 'stack(a:default,b:default)', 'pick-up(d:default)', 'stack(d:default,a:default)']","8","[]","0","16","25"
"instance-41","True","['unstack(b:default,c:default)', 'stack(b:default,d:default)']","2","['unstack(b:default,c:default)', 'stack(b:default,d:default)']","2","6","6"
"instance-477","True","['unstack(e:default,b:default)', 'stack(e:default,a:default)', 'pick-up(c:default)', 'stack(c:default,e:default)']","4","['unstack(e:default,b:default)', 'stack(e:default,a:default)', 'pick-up(c:default)', 'stack(c:default,e:default)']","4","10","14"
"instance-221","False","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,c:default)', 'stack(d:default,a:default)', 'pick-up(b:default)', 'stack(b:default,d:default)', 'pick-up(c:default)', 'stack(c:default,b:default)']","8","[]","0","15","22"
"instance-448","False","['unstack(e:default,d:default)', 'put-down(e:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(e:default)', 'stack(e:default,c:default)', 'pick-up(d:default)', 'stack(d:default,e:default)']","8","[]","0","38","53"
"instance-226","False","['unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(c:default,b:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","10","[]","0","31","54"
"instance-470","False","['unstack(b:default,d:default)', 'put-down(b:default)', 'unstack(d:default,e:default)', 'stack(d:default,c:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","6","[]","0","11","17"
"instance-484","False","['unstack(a:default,e:default)', 'put-down(a:default)', 'unstack(d:default,c:default)', 'stack(d:default,a:default)', 'pick-up(e:default)', 'stack(e:default,d:default)', 'unstack(c:default,b:default)', 'stack(c:default,e:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","10","[]","0","11","13"
"instance-84","True","['unstack(a:default,b:default)', 'put-down(a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(a:default)', 'stack(a:default,b:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(d:default)', 'stack(d:default,c:default)']","12","['unstack(a:default,b:default)', 'put-down(a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(d:default)', 'stack(d:default,c:default)']","12","23","35"
"instance-499","True","['unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,e:default)', 'put-down(a:default)', 'pick-up(d:default)', 'stack(d:default,e:default)']","6","['unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,e:default)', 'put-down(a:default)', 'pick-up(d:default)', 'stack(d:default,e:default)']","6","10","13"
"instance-452","False","['unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,e:default)', 'stack(a:default,d:default)', 'unstack(e:default,c:default)', 'stack(e:default,a:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'unstack(e:default,a:default)', 'stack(e:default,b:default)', 'unstack(a:default,d:default)', 'stack(a:default,e:default)']","14","[]","0","35","50"
"instance-99","False","['unstack(a:default,d:default)', 'stack(a:default,c:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(a:default,c:default)', 'stack(a:default,b:default)', 'pick-up(c:default)', 'stack(c:default,d:default)']","8","[]","0","6","7"
"instance-63","True","['unstack(a:default,c:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","['unstack(a:default,c:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","15","19"
"instance-497","True","['unstack(b:default,a:default)', 'stack(b:default,c:default)', 'unstack(a:default,e:default)', 'put-down(a:default)', 'pick-up(d:default)', 'stack(d:default,a:default)', 'pick-up(e:default)', 'stack(e:default,d:default)', 'unstack(b:default,c:default)', 'stack(b:default,e:default)']","10","['unstack(b:default,a:default)', 'stack(b:default,d:default)', 'unstack(a:default,e:default)', 'put-down(a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,a:default)', 'pick-up(e:default)', 'stack(e:default,d:default)', 'pick-up(b:default)', 'stack(b:default,e:default)']","12","30","43"
"instance-463","False","['unstack(d:default,c:default)', 'stack(d:default,e:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(d:default,e:default)', 'stack(d:default,b:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'unstack(e:default,a:default)', 'put-down(e:default)', 'pick-up(a:default)', 'stack(a:default,e:default)']","12","[]","0","10","14"
"instance-235","False","['unstack(d:default,b:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","8","[]","0","10","14"
"instance-232","True","['unstack(d:default,a:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","['unstack(d:default,a:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","15","21"
"instance-464","False","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'unstack(b:default,e:default)', 'put-down(b:default)', 'unstack(e:default,d:default)', 'put-down(e:default)', 'pick-up(d:default)', 'stack(d:default,a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'pick-up(e:default)', 'stack(e:default,b:default)']","16","[]","0","44","65"
"instance-490","False","['unstack(e:default,c:default)', 'put-down(e:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'pick-up(a:default)', 'stack(a:default,d:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","8","[]","0","44","60"
"instance-292","True","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","6","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","6","11","15"
"3_instance-62","True","['unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","6","['unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","6","13","18"
"instance-295","True","['unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(c:default,a:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","['unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(c:default,a:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","13","20"
"instance-437","False","['unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","10","[]","0","18","28"
"instance-37","False","['unstack(b:default,d:default)', 'stack(b:default,c:default)', 'unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(b:default,c:default)', 'stack(b:default,a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)']","8","[]","0","23","38"
"instance-408","False","['unstack(b:default,d:default)', 'put-down(b:default)', 'unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,c:default)', 'stack(a:default,b:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'unstack(a:default,b:default)', 'stack(a:default,c:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","12","[]","0","29","47"
"instance-257","False","['unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","10","[]","0","19","27"
"instance-406","True","['unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(b:default,a:default)', 'put-down(b:default)', 'unstack(a:default,d:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","10","['unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(b:default,a:default)', 'put-down(b:default)', 'unstack(a:default,d:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","10","19","27"
"instance-39","False","['unstack(d:default,c:default)', 'put-down(d:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)', 'pick-up(d:default)', 'stack(d:default,a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)']","10","[]","0","34","57"
"instance-91","True","['unstack(b:default,a:default)', 'put-down(b:default)', 'unstack(a:default,d:default)', 'stack(a:default,b:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'unstack(a:default,b:default)', 'stack(a:default,d:default)', 'pick-up(c:default)', 'stack(c:default,b:default)']","10","['unstack(b:default,a:default)', 'put-down(b:default)', 'unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(a:default)', 'stack(a:default,d:default)', 'pick-up(c:default)', 'stack(c:default,b:default)']","10","20","28"
"instance-65","False","['unstack(b:default,d:default)', 'put-down(b:default)', 'unstack(d:default,a:default)', 'put-down(d:default)', 'pick-up(b:default)', 'stack(b:default,d:default)', 'unstack(a:default,c:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)']","10","[]","0","8","12"
"instance-491","False","['unstack(a:default,e:default)', 'stack(a:default,b:default)', 'unstack(e:default,d:default)', 'put-down(e:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(e:default)', 'stack(e:default,c:default)', 'pick-up(d:default)', 'stack(d:default,e:default)']","12","[]","0","6","7"
"instance-465","False","['pick-up(c:default)', 'stack(c:default,e:default)', 'unstack(b:default,a:default)', 'put-down(b:default)', 'pick-up(a:default)', 'stack(a:default,c:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","8","[]","0","31","42"
"instance-62","False","['unstack(b:default,c:default)', 'put-down(b:default)', 'unstack(c:default,d:default)', 'put-down(c:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'pick-up(a:default)', 'stack(a:default,d:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","10","[]","0","6","7"
"instance-96","True","['unstack(a:default,d:default)', 'put-down(a:default)', 'pick-up(d:default)', 'stack(d:default,a:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","8","['unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(a:default,d:default)', 'put-down(a:default)', 'pick-up(d:default)', 'stack(d:default,a:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","8","18","27"
"instance-234","True","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","6","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(b:default,c:default)', 'put-down(b:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","8","14","21"
"instance-496","False","['unstack(e:default,d:default)', 'put-down(e:default)', 'pick-up(c:default)', 'stack(c:default,e:default)', 'unstack(d:default,b:default)', 'stack(d:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)', 'unstack(d:default,a:default)', 'stack(d:default,b:default)']","10","[]","0","33","48"
"instance-54","False","['unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,b:default)', 'pick-up(a:default)', 'stack(a:default,c:default)', 'pick-up(d:default)', 'stack(d:default,a:default)']","8","[]","0","14","18"
"instance-98","True","['unstack(c:default,d:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","4","['unstack(c:default,d:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","4","11","14"
"instance-205","True","['unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(c:default,d:default)', 'put-down(c:default)', 'unstack(d:default,b:default)', 'stack(d:default,c:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","8","['unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(c:default,d:default)', 'put-down(c:default)', 'unstack(d:default,b:default)', 'stack(d:default,c:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","8","33","54"
"instance-6","False","['unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,c:default)', 'stack(a:default,d:default)', 'unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(a:default,d:default)', 'stack(a:default,b:default)', 'pick-up(d:default)', 'stack(d:default,c:default)']","10","[]","0","33","58"
"instance-251","False","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(d:default)', 'stack(d:default,c:default)']","12","[]","0","32","53"
"instance-38","True","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(b:default,c:default)', 'put-down(b:default)', 'pick-up(a:default)', 'stack(a:default,b:default)', 'pick-up(c:default)', 'stack(c:default,a:default)']","10","['unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(b:default,c:default)', 'stack(b:default,d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)', 'pick-up(c:default)', 'stack(c:default,a:default)']","10","23","33"
"3_instance-55","False","['unstack(a:default,c:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,b:default)']","4","[]","0","4","5"
"instance-438","False","['unstack(b:default,c:default)', 'put-down(b:default)', 'unstack(c:default,a:default)', 'stack(c:default,b:default)', 'pick-up(a:default)', 'stack(a:default,c:default)']","6","[]","0","6","7"
"instance-256","False","['unstack(a:default,b:default)', 'put-down(a:default)', 'unstack(c:default,d:default)', 'stack(c:default,a:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","8","[]","0","38","64"
"instance-269","False","['unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,b:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'pick-up(a:default)', 'stack(a:default,d:default)']","10","[]","0","6","7"
"instance-294","True","['unstack(c:default,d:default)', 'put-down(c:default)', 'unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","10","['unstack(c:default,d:default)', 'put-down(c:default)', 'unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(b:default)', 'stack(b:default,d:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'unstack(b:default,d:default)', 'stack(b:default,c:default)']","12","34","57"
"instance-36","True","['unstack(b:default,d:default)', 'stack(b:default,a:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,b:default)']","6","['unstack(b:default,d:default)', 'stack(b:default,a:default)', 'unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,b:default)']","6","13","19"
"instance-409","True","['unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'unstack(b:default,a:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","8","['unstack(d:default,c:default)', 'put-down(d:default)', 'pick-up(c:default)', 'stack(c:default,d:default)', 'unstack(b:default,a:default)', 'stack(b:default,c:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","8","28","48"
"instance-8","False","['unstack(b:default,c:default)', 'stack(b:default,a:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'unstack(b:default,a:default)', 'stack(b:default,d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","8","[]","0","29","47"
"3_instance-64","True","['unstack(a:default,c:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","['unstack(a:default,c:default)', 'put-down(a:default)', 'pick-up(c:default)', 'stack(c:default,a:default)', 'pick-up(b:default)', 'stack(b:default,c:default)']","6","13","18"
"instance-293","True","['unstack(b:default,d:default)', 'put-down(b:default)', 'unstack(d:default,c:default)', 'stack(d:default,b:default)', 'unstack(c:default,a:default)', 'stack(c:default,d:default)']","6","['unstack(b:default,d:default)', 'put-down(b:default)', 'unstack(d:default,c:default)', 'stack(d:default,b:default)', 'unstack(c:default,a:default)', 'stack(c:default,d:default)']","6","10","13"
"instance-267","False","['unstack(d:default,a:default)', 'put-down(d:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'unstack(b:default,c:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'pick-up(a:default)', 'stack(a:default,d:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","12","[]","0","13","20"
"instance-431","True","['unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","4","['unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(d:default)', 'stack(d:default,b:default)']","4","10","13"
"3_instance-63","True","['unstack(b:default,a:default)', 'put-down(b:default)', 'pick-up(c:default)', 'stack(c:default,b:default)', 'pick-up(a:default)', 'stack(a:default,c:default)']","6","['unstack(b:default,a:default)', 'put-down(b:default)', 'pick-up(c:default)', 'stack(c:default,b:default)', 'pick-up(a:default)', 'stack(a:default,c:default)']","6","14","23"
"3_instance-97","True","['unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(b:default,a:default)', 'put-down(b:default)', 'pick-up(c:default)', 'stack(c:default,a:default)']","6","['unstack(c:default,b:default)', 'put-down(c:default)', 'unstack(b:default,a:default)', 'put-down(b:default)', 'pick-up(c:default)', 'stack(c:default,a:default)']","6","9","13"
"instance-258","False","['unstack(d:default,a:default)', 'stack(d:default,b:default)', 'unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'stack(d:default,a:default)', 'pick-up(c:default)', 'stack(c:default,d:default)']","8","[]","0","5","7"
"instance-31","False","['unstack(b:default,d:default)', 'stack(b:default,a:default)']","2","[]","0","30","49"
"instance-118","True","['unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(b:default,c:default)', 'stack(b:default,d:default)', 'unstack(c:default,a:default)', 'stack(c:default,b:default)']","6","['unstack(d:default,b:default)', 'put-down(d:default)', 'unstack(b:default,c:default)', 'stack(b:default,d:default)', 'unstack(c:default,a:default)', 'stack(c:default,b:default)']","6","10","14"
"instance-315","False","['unstack(a:default,c:default)', 'put-down(a:default)', 'unstack(d:default,b:default)', 'stack(d:default,c:default)', 'pick-up(b:default)', 'stack(b:default,d:default)']","6","[]","0","13","21"
"instance-116","False","['unstack(c:default,a:default)', 'put-down(c:default)', 'pick-up(d:default)', 'stack(d:default,c:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'pick-up(b:default)', 'stack(b:default,d:default)', 'pick-up(a:default)', 'stack(a:default,b:default)']","10","[]","0","38","59"
"instance-324","True","['pick-up(a:default)', 'stack(a:default,d:default)', 'pick-up(c:default)', 'stack(c:default,a:default)']","4","['pick-up(a:default)', 'stack(a:default,d:default)', 'pick-up(c:default)', 'stack(c:default,a:default)']","4","9","13"
"instance-323","False","['unstack(b:default,c:default)', 'put-down(b:default)', 'unstack(c:default,d:default)', 'put-down(c:default)', 'unstack(d:default,a:default)', 'put-down(d:default)', 'pick-up(b:default)', 'stack(b:default,d:default)', 'pick-up(c:default)', 'stack(c:default,b:default)', 'pick-up(a:default)', 'stack(a:default,c:default)']","12","[]","0","18","30"
"instance-111","False","['unstack(c:default,a:default)', 'put-down(c:default)', 'unstack(a:default,b:default)', 'put-down(a:default)', 'unstack(b:default,d:default)', 'put-down(b:default)', 'pick-up(c:default)', 'stack(c:default,b:default)', 'pick-up(a:default)', 'stack(a:default,c:default)', 'pick-up(d:default)', 'stack(d:default,a:default)']","12","[]","0","34","57"
"instance-145","False","['unstack(c:default,a:default)', 'stack(c:default,b:default)', 'unstack(a:default,d:default)', 'put-down(a:default)', 'unstack(c:default,b:default)', 'stack(c:default,d:default)', 'pick-up(a:default)', 'stack(a:default,c:default)', 'pick-up(b:default)', 'stack(b:default,a:default)']","10","[]","0","5","6"
